id,city,_pivot_event,_time_semester,street,road_type,road_type_recode,install_year,install_type,verify_install_year,verify_install_type,verify_install_comment,verify_upgrade1_year,verify_upgrade1_type,verify_upgrade1_comment,verify_upgrade2_year,verify_upgrade2_type,verify_upgrade2_comment,verify_misclass,no_verify_install_type,geometry_len_km,_pivot_column,_pivot_value,_pivot_year,_pivot_type,verify_date_raw_count,verify_date_type,verify_date,verify_date_start,verify_date_end,verify_date_prepost,verify_date_notes,_time_month,_time_quarter,_time_third,_time_half,_time_year,_time_month_group,_time_quarter_group,_time_third_group,_time_half_group,_time_semester_group,_time_year_group,geometry_wkb
"2694",calgary,install,,11 St SW,Lanes (Alleys),Local,2021,Cycle Track,2020,PBL,,2020,None,Temporary PBL removed October 2020: https://calgary.ctvnews.ca/calgary-bike-group-wants-city-to-keep-temporary-cycle-and-pedestrian-lanes-open-1.5142327,2022,PBL,"11th ST SW, Extention from 12th Ave to 17th Ave. Construction complete Jan 2022. https://web.archive.org/web/20230608152639/https://www.calgary.ca/planning/projects/11-st-sw-community-mobility.html",,,0.0534683282879361,verify_install_date,,2020,PBL,,,,,,,,,,,,2020,,,,,,"2020","MULTILINESTRING ((-114.0891 51.03883, -114.0892 51.03863, -114.0892 51.03835))"
"2695",calgary,install,,11 St SW,Lanes (Alleys),Local,2018,Cycle Track,2020,PBL,,2020,None,Temporary PBL removed October 2020: https://calgary.ctvnews.ca/calgary-bike-group-wants-city-to-keep-temporary-cycle-and-pedestrian-lanes-open-1.5142327,2022,PBL,"11th ST SW, Extention from 12th Ave to 17th Ave. Construction complete Jan 2022. https://web.archive.org/web/20230608152639/https://www.calgary.ca/planning/projects/11-st-sw-community-mobility.html",,,0.0537399744091117,verify_install_date,,2020,PBL,,,,,,,,,,,,2020,,,,,,"2020","MULTILINESTRING ((-114.089 51.04026, -114.0891 51.04014, -114.0891 51.04002, -114.0891 51.0399, -114.0891 51.03978))"
"2696",calgary,install,,11 St SW,Lanes (Alleys),Local,2018,Cycle Track,2020,PBL,,2020,None,Temporary PBL removed October 2020: https://calgary.ctvnews.ca/calgary-bike-group-wants-city-to-keep-temporary-cycle-and-pedestrian-lanes-open-1.5142327,2022,PBL,"11th ST SW, Extention from 12th Ave to 17th Ave. Construction complete Jan 2022. https://web.archive.org/web/20230608152639/https://www.calgary.ca/planning/projects/11-st-sw-community-mobility.html",,,0.0519484642777341,verify_install_date,,2020,PBL,,,,,,,,,,,,2020,,,,,,"2020","MULTILINESTRING ((-114.089 51.04073, -114.089 51.04061, -114.089 51.04049, -114.089 51.04038, -114.089 51.04026))"
"2699",calgary,install,,11 St SW,Lanes (Alleys),Local,2018,Cycle Track,2020,PBL,,2020,None,Temporary PBL removed October 2020: https://calgary.ctvnews.ca/calgary-bike-group-wants-city-to-keep-temporary-cycle-and-pedestrian-lanes-open-1.5142327,2022,PBL,"11th ST SW, Extention from 12th Ave to 17th Ave. Construction complete Jan 2022. https://web.archive.org/web/20230608152639/https://www.calgary.ca/planning/projects/11-st-sw-community-mobility.html",,,0.0521121365263827,verify_install_date,,2020,PBL,,,,,,,,,,,,2020,,,,,,"2020","MULTILINESTRING ((-114.0891 51.03978, -114.0891 51.03966, -114.0891 51.03954, -114.0891 51.03943, -114.0891 51.03931))"
"2700",calgary,install,,Banff Trail NW,Collector,Collector,2021,Cycle Track,2021,PBL,"Calgary sat image database (search: 2373 Banff Trail NW, Calgary, AB T2M 4L2). No infrastructure seen May 2021 (calgary sat), under construction June 2021: https://www.google.com/maps/@51.0670595,-114.1127893,3a,75y,8.45h,83.47t/data=!3m7!1e1!3m5!1sy2zUC",,,,,,,,,0.012585610448592,verify_install_date,,2021,PBL,,,,,,,,,,,,2021,,,,,,"2021","MULTILINESTRING ((-114.1135 51.06802, -114.1135 51.06796, -114.1135 51.06791))"
"2703",calgary,install,,Banff Trail NW,Collector,Collector,2021,Cycle Track,2021,PBL,"Calgary sat image database (search: 2373 Banff Trail NW, Calgary, AB T2M 4L2). No infrastructure seen May 2021 (calgary sat), under construction June 2021: https://www.google.com/maps/@51.0670595,-114.1127893,3a,75y,8.45h,83.47t/data=!3m7!1e1!3m5!1sy2zUC",,,,,,,,,0.0365394158804653,verify_install_date,,2021,PBL,,,,,,,,,,,,2021,,,,,,"2021","MULTILINESTRING ((-114.1135 51.06802, -114.1137 51.06823, -114.1137 51.06831))"
"2706",calgary,install,,Banff Trail NW,Collector,Collector,2021,Cycle Track,2021,PBL,"Calgary sat image database (search: 2373 Banff Trail NW, Calgary, AB T2M 4L2). No infrastructure seen May 2021 (calgary sat), under construction June 2021: https://www.google.com/maps/@51.0670595,-114.1127893,3a,75y,8.45h,83.47t/data=!3m7!1e1!3m5!1sy2zUC",,,,,,,,,0.0616513004188651,verify_install_date,,2021,PBL,,,,,,,,,,,,2021,,,,,,"2021","MULTILINESTRING ((-114.1134 51.06779, -114.1133 51.06773, -114.1132 51.06764, -114.113 51.06755, -114.1129 51.06746, -114.1128 51.06738))"
"2707",calgary,install,,Banff Trail NW,Collector,Collector,2021,Cycle Track,2021,PBL,"Calgary sat image database (search: 2373 Banff Trail NW, Calgary, AB T2M 4L2). No infrastructure seen May 2021 (calgary sat), under construction June 2021: https://www.google.com/maps/@51.0670595,-114.1127893,3a,75y,8.45h,83.47t/data=!3m7!1e1!3m5!1sy2zUC",,,,,,,,,0.0401276829004426,verify_install_date,,2021,PBL,,,,,,,,,,,,2021,,,,,,"2021","MULTILINESTRING ((-114.1137 51.06831, -114.1138 51.06837, -114.114 51.06864))"
"2710",calgary,install,,Banff Trail NW,Residential Street,Local,2021,Cycle Track,2021,PBL,"Calgary sat image database (search: 2373 Banff Trail NW, Calgary, AB T2M 4L2). No infrastructure seen May 2021 (calgary sat), under construction June 2021: https://www.google.com/maps/@51.0670595,-114.1127893,3a,75y,8.45h,83.47t/data=!3m7!1e1!3m5!1sy2zUC",,,,,,,,,0.0270805322938398,verify_install_date,,2021,PBL,,,,,,,,,,,,2021,,,,,,"2021","MULTILINESTRING ((-114.1141 51.06882, -114.1143 51.06904))"
"2711",calgary,install,,Banff Trail NW,Residential Street,Local,2021,Cycle Track,2021,PBL,"Calgary sat image database (search: 2373 Banff Trail NW, Calgary, AB T2M 4L2). No infrastructure seen May 2021 (calgary sat), under construction June 2021: https://www.google.com/maps/@51.0670595,-114.1127893,3a,75y,8.45h,83.47t/data=!3m7!1e1!3m5!1sy2zUC",,,,,,,,,0.0319081620059466,verify_install_date,,2021,PBL,,,,,,,,,,,,2021,,,,,,"2021","MULTILINESTRING ((-114.1151 51.07007, -114.1153 51.07033))"
"2712",calgary,install,,Banff Trail NW,Residential Street,Local,2021,Cycle Track,2021,PBL,"Calgary sat image database (search: 2373 Banff Trail NW, Calgary, AB T2M 4L2). No infrastructure seen May 2021 (calgary sat), under construction June 2021: https://www.google.com/maps/@51.0670595,-114.1127893,3a,75y,8.45h,83.47t/data=!3m7!1e1!3m5!1sy2zUC",,,,,,,,,0.0575105614215717,verify_install_date,,2021,PBL,,,,,,,,,,,,2021,,,,,,"2021","MULTILINESTRING ((-114.1143 51.06904, -114.1146 51.06936, -114.1147 51.06951))"
"2716",calgary,install,,Banff Trail NW,Collector,Collector,2021,Cycle Track,2021,PBL,"Calgary sat image database (search: 2373 Banff Trail NW, Calgary, AB T2M 4L2). No infrastructure seen May 2021 (calgary sat), under construction June 2021: https://www.google.com/maps/@51.0670595,-114.1127893,3a,75y,8.45h,83.47t/data=!3m7!1e1!3m5!1sy2zUC",,,,,,,,,0.0207103274484722,verify_install_date,,2021,PBL,,,,,,,,,,,,2021,,,,,,"2021","MULTILINESTRING ((-114.1153 51.07033, -114.1154 51.0705))"
"2720",calgary,install,,Banff Trail NW,Collector,Collector,2021,Cycle Track,2021,PBL,"Calgary sat image database (search: 2373 Banff Trail NW, Calgary, AB T2M 4L2). No infrastructure seen May 2021 (calgary sat), under construction June 2021: https://www.google.com/maps/@51.0670595,-114.1127893,3a,75y,8.45h,83.47t/data=!3m7!1e1!3m5!1sy2zUC",,,,,,,,,0.0233485032140384,verify_install_date,,2021,PBL,,,,,,,,,,,,2021,,,,,,"2021","MULTILINESTRING ((-114.114 51.06864, -114.114 51.06866, -114.1141 51.06877, -114.1141 51.06882))"
"2723",calgary,install,,Banff Trail NW,,,2021,Cycle Track,2021,PBL,"Calgary sat image database (search: 2373 Banff Trail NW, Calgary, AB T2M 4L2). No infrastructure seen May 2021 (calgary sat), under construction June 2021: https://www.google.com/maps/@51.0670595,-114.1127893,3a,75y,8.45h,83.47t/data=!3m7!1e1!3m5!1sy2zUC",,,,,,,,,0.0146374550282618,verify_install_date,,2021,PBL,,,,,,,,,,,,2021,,,,,,"2021","MULTILINESTRING ((-114.1135 51.06791, -114.1134 51.06787, -114.1134 51.06783, -114.1134 51.06779))"
"2724",calgary,install,,Banff Trail NW,Collector,Collector,2021,Cycle Track,2021,PBL,"Calgary sat image database (search: 2373 Banff Trail NW, Calgary, AB T2M 4L2). No infrastructure seen May 2021 (calgary sat), under construction June 2021: https://www.google.com/maps/@51.0670595,-114.1127893,3a,75y,8.45h,83.47t/data=!3m7!1e1!3m5!1sy2zUC",,,,,,,,,0.0162390870824087,verify_install_date,,2021,PBL,,,,,,,,,,,,2021,,,,,,"2021","MULTILINESTRING ((-114.115 51.06994, -114.1151 51.07007))"
"2725",calgary,install,,Banff Trail NW,Collector,Collector,2021,Cycle Track,2021,PBL,"Calgary sat image database (search: 2373 Banff Trail NW, Calgary, AB T2M 4L2). No infrastructure seen May 2021 (calgary sat), under construction June 2021: https://www.google.com/maps/@51.0670595,-114.1127893,3a,75y,8.45h,83.47t/data=!3m7!1e1!3m5!1sy2zUC",,,,,,,,,0.0293550212260296,verify_install_date,,2021,PBL,,,,,,,,,,,,2021,,,,,,"2021","MULTILINESTRING ((-114.1148 51.06971, -114.115 51.06994))"
"2728",calgary,install,,Banff Trail NW,Collector,Collector,2021,Cycle Track,2021,PBL,"Calgary sat image database (search: 2373 Banff Trail NW, Calgary, AB T2M 4L2). No infrastructure seen May 2021 (calgary sat), under construction June 2021: https://www.google.com/maps/@51.0670595,-114.1127893,3a,75y,8.45h,83.47t/data=!3m7!1e1!3m5!1sy2zUC",,,,,,,,,0.0251006515283579,verify_install_date,,2021,PBL,,,,,,,,,,,,2021,,,,,,"2021","MULTILINESTRING ((-114.1147 51.06951, -114.1148 51.06971))"
"2738",calgary,install,,Banff Trail NW,Collector,Collector,2021,Cycle Track,2021,PBL,"Calgary sat image database (search: 2373 Banff Trail NW, Calgary, AB T2M 4L2). No infrastructure seen May 2021 (calgary sat), under construction June 2021: https://www.google.com/maps/@51.0670595,-114.1127893,3a,75y,8.45h,83.47t/data=!3m7!1e1!3m5!1sy2zUC",,,,,,,,,0.0332706626392321,verify_install_date,,2021,PBL,,,,,,,,,,,,2021,,,,,,"2021","MULTILINESTRING ((-114.1157 51.07075, -114.1156 51.0707, -114.1156 51.07065, -114.1156 51.07059, -114.1155 51.07054, -114.1155 51.07052, -114.1154 51.0705))"
"3003",calgary,install,,Sunmills Dr SE,Collector,Collector,2022,Bicycle Lane,2018,PL,"2018 installation for this segment (PCN source: https://www.calgary.ca/planning/transportation/midlake-blvd-traffic-calming.html). See no infrastructure from calgary sat data by mid May 2018, but know it was completed in 2018.",,,,,,,,,0.144922479110145,verify_install_date,May-December 2018,2018,PL,5,range,,2018/05/01,2018-12-31,,,,,,,2018,,,,,,"2018","MULTILINESTRING ((-114.0473 50.90524, -114.0473 50.90548, -114.0473 50.90563, -114.0473 50.90581, -114.0473 50.90603, -114.0473 50.90629, -114.0473 50.90646, -114.0473 50.90654))"
"3008",calgary,install,,Sunmills Dr SE,Collector,Collector,2022,Bicycle Lane,2018,PL,"2018 installation for this segment (PCN source: https://www.calgary.ca/planning/transportation/midlake-blvd-traffic-calming.html). See no infrastructure from calgary sat data by mid May 2018, but know it was completed in 2018.",,,,,,,,,0.0341933165142683,verify_install_date,May-December 2018,2018,PL,5,range,,2018/05/01,2018-12-31,,,,,,,2018,,,,,,"2018","MULTILINESTRING ((-114.0475 50.90634, -114.0475 50.90629, -114.0475 50.90622, -114.0475 50.90614, -114.0475 50.90603, -114.0475 50.90603))"
"3009",calgary,install,,Sunmills Dr SE,Collector,Collector,2022,Bicycle Lane,2018,PL,"2018 installation for this segment (PCN source: https://www.calgary.ca/planning/transportation/midlake-blvd-traffic-calming.html). See no infrastructure from calgary sat data by mid May 2018, but know it was completed in 2018.",,,,,,,,,0.0855498945529542,verify_install_date,May-December 2018,2018,PL,5,range,,2018/05/01,2018-12-31,,,,,,,2018,,,,,,"2018","MULTILINESTRING ((-114.0475 50.90603, -114.0475 50.90586, -114.0475 50.90576, -114.0475 50.9057, -114.0475 50.90557, -114.0475 50.90548, -114.0475 50.90546, -114.0475 50.90544, -114.0475 50.90542, -114.0475 50.90539, -114.0475 50.90537, -114.0475 50.90534, -114.0475 50.90532, -114.0475 50.9053, -114.0475 50.90528, -114.0475 50.90526))"
"3011",calgary,install,,Sunmills Dr SE,Collector,Collector,2022,Bicycle Lane,2018,PL,"2018 installation for this segment (PCN source: https://www.calgary.ca/planning/transportation/midlake-blvd-traffic-calming.html). See no infrastructure from calgary sat data by mid May 2018, but know it was completed in 2018.",,,,,,,,,0.0704566838318217,verify_install_date,May-December 2018,2018,PL,5,range,,2018/05/01,2018-12-31,,,,,,,2018,,,,,,"2018","MULTILINESTRING ((-114.0475 50.90526, -114.0475 50.90524, -114.0475 50.90521, -114.0475 50.90519, -114.0475 50.90516, -114.0475 50.90512, -114.0475 50.9051, -114.0475 50.90507, -114.0476 50.90503, -114.0476 50.905, -114.0476 50.90496, -114.0476 50.90492, -114.0477 50.90488, -114.0477 50.90483, -114.0477 50.9048, -114.0478 50.90477, -114.0478 50.90474, -114.0478 50.90471, -114.0479 50.90468))"
"3245",calgary,install,,Crescent Rd NW,Collector,Collector,2020,Cycle Track,2020,PBL,"Still present by June 2023 (SV: https://www.google.com/maps/@51.0622658,-114.0771349,3a,75y,176.79h,78.72t/data=!3m7!1e1!3m5!1sUfevi1t0ryIZv3asFEua-g!2e0!5s20230601T000000!7i16384!8i8192?entry=ttu). Potential temporary infrastructure in May 2020 (cannot",2020,PBL,See install notes,,,,,,0.0393527355565068,verify_install_date,"44105",2020,PBL,9,,,,,,Likely not a date,,,,,2020,,,,,,"2020","MULTILINESTRING ((-114.065 51.05857, -114.0651 51.05851, -114.0652 51.05847, -114.0653 51.05844, -114.0654 51.05843, -114.0655 51.05844))"
"3245",calgary,upgrade1,,Crescent Rd NW,Collector,Collector,2020,Cycle Track,2020,PBL,"Still present by June 2023 (SV: https://www.google.com/maps/@51.0622658,-114.0771349,3a,75y,176.79h,78.72t/data=!3m7!1e1!3m5!1sUfevi1t0ryIZv3asFEua-g!2e0!5s20230601T000000!7i16384!8i8192?entry=ttu). Potential temporary infrastructure in May 2020 (cannot",2020,PBL,See install notes,,,,,,0.0393527355565068,verify_upgrade1_date,"44166",2020,PBL,9,,,,,,Likely not a date,,,,,2020,,,,,,"2020","MULTILINESTRING ((-114.065 51.05857, -114.0651 51.05851, -114.0652 51.05847, -114.0653 51.05844, -114.0654 51.05843, -114.0655 51.05844))"
"3246",calgary,install,,Crescent Rd NW,Lanes (Alleys),Local,2020,Cycle Track,2020,PBL,"Still present by June 2023 (SV: https://www.google.com/maps/@51.0622658,-114.0771349,3a,75y,176.79h,78.72t/data=!3m7!1e1!3m5!1sUfevi1t0ryIZv3asFEua-g!2e0!5s20230601T000000!7i16384!8i8192?entry=ttu). Potential temporary infrastructure in May 2020 (cannot",2020,PBL,See install notes,,,,,,0.117925063385704,verify_install_date,"44105",2020,PBL,9,,,,,,Likely not a date,,,,,2020,,,,,,"2020","MULTILINESTRING ((-114.066 51.05858, -114.0668 51.05887, -114.0671 51.05891, -114.0673 51.05896, -114.0675 51.05903))"
"3246",calgary,upgrade1,,Crescent Rd NW,Lanes (Alleys),Local,2020,Cycle Track,2020,PBL,"Still present by June 2023 (SV: https://www.google.com/maps/@51.0622658,-114.0771349,3a,75y,176.79h,78.72t/data=!3m7!1e1!3m5!1sUfevi1t0ryIZv3asFEua-g!2e0!5s20230601T000000!7i16384!8i8192?entry=ttu). Potential temporary infrastructure in May 2020 (cannot",2020,PBL,See install notes,,,,,,0.117925063385704,verify_upgrade1_date,"44166",2020,PBL,9,,,,,,Likely not a date,,,,,2020,,,,,,"2020","MULTILINESTRING ((-114.066 51.05858, -114.0668 51.05887, -114.0671 51.05891, -114.0673 51.05896, -114.0675 51.05903))"
"3247",calgary,install,,Crescent Rd NW,Lanes (Alleys),Local,2020,Cycle Track,2020,PBL,"Still present by June 2023 (SV: https://www.google.com/maps/@51.0622658,-114.0771349,3a,75y,176.79h,78.72t/data=!3m7!1e1!3m5!1sUfevi1t0ryIZv3asFEua-g!2e0!5s20230601T000000!7i16384!8i8192?entry=ttu). Potential temporary infrastructure in May 2020 (cannot",2020,PBL,See install notes,,,,,,0.0347614834531784,verify_install_date,"44105",2020,PBL,9,,,,,,Likely not a date,,,,,2020,,,,,,"2020","MULTILINESTRING ((-114.0655 51.05844, -114.0655 51.05844, -114.066 51.05858))"
"3247",calgary,upgrade1,,Crescent Rd NW,Lanes (Alleys),Local,2020,Cycle Track,2020,PBL,"Still present by June 2023 (SV: https://www.google.com/maps/@51.0622658,-114.0771349,3a,75y,176.79h,78.72t/data=!3m7!1e1!3m5!1sUfevi1t0ryIZv3asFEua-g!2e0!5s20230601T000000!7i16384!8i8192?entry=ttu). Potential temporary infrastructure in May 2020 (cannot",2020,PBL,See install notes,,,,,,0.0347614834531784,verify_upgrade1_date,"44166",2020,PBL,9,,,,,,Likely not a date,,,,,2020,,,,,,"2020","MULTILINESTRING ((-114.0655 51.05844, -114.0655 51.05844, -114.066 51.05858))"
"3248",calgary,install,,Crescent Rd NW,Residential Street,Local,2020,Cycle Track,2020,PBL,"Still present by June 2023 (SV: https://www.google.com/maps/@51.0622658,-114.0771349,3a,75y,176.79h,78.72t/data=!3m7!1e1!3m5!1sUfevi1t0ryIZv3asFEua-g!2e0!5s20230601T000000!7i16384!8i8192?entry=ttu). Potential temporary infrastructure in May 2020 (cannot",2020,PBL,See install notes,,,,,,0.196963924676536,verify_install_date,"44105",2020,PBL,9,,,,,,Likely not a date,,,,,2020,,,,,,"2020","MULTILINESTRING ((-114.0743 51.06245, -114.0744 51.06245, -114.0745 51.06244, -114.0747 51.06243, -114.075 51.06241, -114.0752 51.06239, -114.0757 51.06236, -114.0761 51.06233, -114.0765 51.0623, -114.0768 51.06228, -114.0768 51.06227, -114.0769 51.06226, -114.0769 51.06225, -114.077 51.06224, -114.0771 51.06222, -114.0771 51.06221))"
"3248",calgary,upgrade1,,Crescent Rd NW,Residential Street,Local,2020,Cycle Track,2020,PBL,"Still present by June 2023 (SV: https://www.google.com/maps/@51.0622658,-114.0771349,3a,75y,176.79h,78.72t/data=!3m7!1e1!3m5!1sUfevi1t0ryIZv3asFEua-g!2e0!5s20230601T000000!7i16384!8i8192?entry=ttu). Potential temporary infrastructure in May 2020 (cannot",2020,PBL,See install notes,,,,,,0.196963924676536,verify_upgrade1_date,"44166",2020,PBL,9,,,,,,Likely not a date,,,,,2020,,,,,,"2020","MULTILINESTRING ((-114.0743 51.06245, -114.0744 51.06245, -114.0745 51.06244, -114.0747 51.06243, -114.075 51.06241, -114.0752 51.06239, -114.0757 51.06236, -114.0761 51.06233, -114.0765 51.0623, -114.0768 51.06228, -114.0768 51.06227, -114.0769 51.06226, -114.0769 51.06225, -114.077 51.06224, -114.0771 51.06222, -114.0771 51.06221))"
"3249",calgary,install,,Crescent Rd NW,Residential Street,Local,2020,Cycle Track,2020,PBL,"Still present by June 2023 (SV: https://www.google.com/maps/@51.0622658,-114.0771349,3a,75y,176.79h,78.72t/data=!3m7!1e1!3m5!1sUfevi1t0ryIZv3asFEua-g!2e0!5s20230601T000000!7i16384!8i8192?entry=ttu). Potential temporary infrastructure in May 2020 (cannot",2020,PBL,See install notes,,,,,,0.154125826197316,verify_install_date,"44105",2020,PBL,9,,,,,,Likely not a date,,,,,2020,,,,,,"2020","MULTILINESTRING ((-114.0701 51.06055, -114.0707 51.061, -114.0711 51.06126, -114.0715 51.06158))"
"3249",calgary,upgrade1,,Crescent Rd NW,Residential Street,Local,2020,Cycle Track,2020,PBL,"Still present by June 2023 (SV: https://www.google.com/maps/@51.0622658,-114.0771349,3a,75y,176.79h,78.72t/data=!3m7!1e1!3m5!1sUfevi1t0ryIZv3asFEua-g!2e0!5s20230601T000000!7i16384!8i8192?entry=ttu). Potential temporary infrastructure in May 2020 (cannot",2020,PBL,See install notes,,,,,,0.154125826197316,verify_upgrade1_date,"44166",2020,PBL,9,,,,,,Likely not a date,,,,,2020,,,,,,"2020","MULTILINESTRING ((-114.0701 51.06055, -114.0707 51.061, -114.0711 51.06126, -114.0715 51.06158))"
"3250",calgary,install,,Crescent Rd NW,Residential Street,Local,2020,Cycle Track,2020,PBL,"Still present by June 2023 (SV: https://www.google.com/maps/@51.0622658,-114.0771349,3a,75y,176.79h,78.72t/data=!3m7!1e1!3m5!1sUfevi1t0ryIZv3asFEua-g!2e0!5s20230601T000000!7i16384!8i8192?entry=ttu). Potential temporary infrastructure in May 2020 (cannot",2020,PBL,See install notes,,,,,,0.0273901290769312,verify_install_date,"44105",2020,PBL,9,,,,,,Likely not a date,,,,,2020,,,,,,"2020","MULTILINESTRING ((-114.0715 51.06158, -114.0716 51.06166, -114.0717 51.06171, -114.0718 51.06175, -114.0718 51.06176))"
"3250",calgary,upgrade1,,Crescent Rd NW,Residential Street,Local,2020,Cycle Track,2020,PBL,"Still present by June 2023 (SV: https://www.google.com/maps/@51.0622658,-114.0771349,3a,75y,176.79h,78.72t/data=!3m7!1e1!3m5!1sUfevi1t0ryIZv3asFEua-g!2e0!5s20230601T000000!7i16384!8i8192?entry=ttu). Potential temporary infrastructure in May 2020 (cannot",2020,PBL,See install notes,,,,,,0.0273901290769312,verify_upgrade1_date,"44166",2020,PBL,9,,,,,,Likely not a date,,,,,2020,,,,,,"2020","MULTILINESTRING ((-114.0715 51.06158, -114.0716 51.06166, -114.0717 51.06171, -114.0718 51.06175, -114.0718 51.06176))"
